airplane_id,capacity,type_identifier,affected_date,expiry_date,iscurrent
3638,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5160,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
567,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
833,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1597,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3173,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3529,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4689,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4917,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5343,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
375,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
862,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1229,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2409,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3240,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4027,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5252,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5258,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5359,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
116,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
439,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
995,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1445,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1701,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1726,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3273,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3629,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4137,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4329,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4405,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
103,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
299,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
985,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1850,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2359,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3213,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4393,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4536,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5563,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
601,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
672,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1894,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3623,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4621,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
339,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2950,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3843,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4788,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5015,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5029,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5186,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
384,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1100,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1435,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2549,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3361,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3432,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4206,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5152,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2304,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2941,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2981,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4181,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4283,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
184,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
277,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
778,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
896,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
961,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3737,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4260,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4653,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4739,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
814,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1448,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1459,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3176,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3825,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4033,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4892,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1902,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2556,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2903,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4741,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4817,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
287,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1482,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2175,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2226,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3747,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4052,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4076,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5262,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
94,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
322,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1885,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4130,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4178,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5266,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5392,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
487,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1652,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1971,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2164,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2399,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3595,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3602,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4549,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5193,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1169,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1712,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2289,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2369,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2816,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3063,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3163,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3795,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4664,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4900,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5106,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
517,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
834,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1405,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2116,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2121,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4672,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5110,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5397,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5399,79,Fokker 70,2030-12-31T15:04:58,2031-12-31T15:04:58,1
33,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2744,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2851,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3010,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5103,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5156,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
868,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2429,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4602,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4854,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5357,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5450,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
817,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1996,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2158,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2944,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3488,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3639,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4930,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4936,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5212,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5288,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5512,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
266,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
964,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1247,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1613,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1693,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2485,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3695,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3802,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4323,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5230,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
55,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1538,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1684,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3073,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3122,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3246,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3298,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4340,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4620,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5535,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1001,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1130,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1203,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1436,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1795,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1945,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2574,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3475,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3605,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4533,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4585,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5461,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
645,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
770,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2593,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2634,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3101,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3543,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4350,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4453,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4820,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4978,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5147,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5567,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
104,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
942,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1667,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2737,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3645,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4205,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4310,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4387,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5068,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1620,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1781,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2451,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2789,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2884,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2899,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3169,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3580,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4693,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4721,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4908,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5445,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
200,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2428,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2921,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3221,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3448,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3975,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1574,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1969,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2355,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2736,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2808,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4584,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4715,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4856,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5253,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5384,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1058,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1266,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4158,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4285,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5306,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5360,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
852,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1571,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2311,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2464,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2604,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2793,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4318,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4968,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1141,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2146,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2356,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2970,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3413,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5581,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
398,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
594,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1903,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2104,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3158,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3297,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3456,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3495,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1966,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2224,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2402,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2475,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3043,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4294,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4425,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4454,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
279,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1273,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1760,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2002,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2267,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2364,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2603,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2904,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2986,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3952,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3956,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4085,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5340,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1340,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1644,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4992,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5524,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
77,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
849,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1208,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2045,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2089,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2245,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2646,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3049,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3980,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4056,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4942,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5277,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5304,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5352,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1054,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1107,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1314,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1683,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2329,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4871,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4913,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5188,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
435,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1005,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3834,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4184,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4794,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5236,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5280,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
388,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
413,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
471,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
766,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1206,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2039,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2049,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3023,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3531,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3634,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4125,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5409,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2191,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2361,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4507,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4541,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
236,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
379,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
591,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
727,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
853,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1164,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1654,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1708,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2508,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3644,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4304,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4347,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5336,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5572,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
791,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
928,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1643,335,Boeing 747,2030-12-31T15:04:58,2031-12-31T15:04:58,1
